sequence	position	depth
atg000001l_rc_rotated	823	30
atg000001l_rc_rotated	824	30
atg000001l_rc_rotated	825	30
atg000001l_rc_rotated	826	30
atg000001l_rc_rotated	827	30
atg000001l_rc_rotated	828	30
atg000001l_rc_rotated	829	30
atg000001l_rc_rotated	830	30
atg000001l_rc_rotated	831	30
atg000001l_rc_rotated	832	30
atg000001l_rc_rotated	833	30
atg000001l_rc_rotated	834	30
atg000001l_rc_rotated	835	30
atg000001l_rc_rotated	836	30
atg000001l_rc_rotated	837	30
atg000001l_rc_rotated	838	30
atg000001l_rc_rotated	839	30
atg000001l_rc_rotated	840	30
atg000001l_rc_rotated	841	30
atg000001l_rc_rotated	842	30
atg000001l_rc_rotated	843	30
atg000001l_rc_rotated	844	30
atg000001l_rc_rotated	845	30
atg000001l_rc_rotated	846	30
atg000001l_rc_rotated	847	30
atg000001l_rc_rotated	848	30
atg000001l_rc_rotated	849	30
atg000001l_rc_rotated	850	30
atg000001l_rc_rotated	851	30
atg000001l_rc_rotated	852	30
atg000001l_rc_rotated	853	30
atg000001l_rc_rotated	854	30
atg000001l_rc_rotated	855	30
atg000001l_rc_rotated	856	30
atg000001l_rc_rotated	857	30
atg000001l_rc_rotated	858	30
atg000001l_rc_rotated	859	30
atg000001l_rc_rotated	860	30
atg000001l_rc_rotated	861	30
atg000001l_rc_rotated	862	30
atg000001l_rc_rotated	863	30
atg000001l_rc_rotated	864	30
atg000001l_rc_rotated	865	30
atg000001l_rc_rotated	866	30
atg000001l_rc_rotated	867	30
atg000001l_rc_rotated	868	30
atg000001l_rc_rotated	869	30
atg000001l_rc_rotated	870	30
atg000001l_rc_rotated	871	30
atg000001l_rc_rotated	872	30
atg000001l_rc_rotated	873	30
atg000001l_rc_rotated	874	30
atg000001l_rc_rotated	875	30
atg000001l_rc_rotated	876	30
atg000001l_rc_rotated	877	30
atg000001l_rc_rotated	878	30
atg000001l_rc_rotated	879	30
atg000001l_rc_rotated	880	30
atg000001l_rc_rotated	881	30
atg000001l_rc_rotated	882	30
atg000001l_rc_rotated	883	30
atg000001l_rc_rotated	884	30
atg000001l_rc_rotated	885	30
atg000001l_rc_rotated	886	30
atg000001l_rc_rotated	887	30
atg000001l_rc_rotated	888	30
atg000001l_rc_rotated	889	30
atg000001l_rc_rotated	890	30
atg000001l_rc_rotated	891	30
atg000001l_rc_rotated	892	30
atg000001l_rc_rotated	893	30
atg000001l_rc_rotated	894	30
atg000001l_rc_rotated	895	30
atg000001l_rc_rotated	896	30
atg000001l_rc_rotated	897	30
atg000001l_rc_rotated	898	30
atg000001l_rc_rotated	899	30
atg000001l_rc_rotated	900	30
atg000001l_rc_rotated	901	30
atg000001l_rc_rotated	902	30
atg000001l_rc_rotated	903	30
atg000001l_rc_rotated	904	30
atg000001l_rc_rotated	905	30
atg000001l_rc_rotated	906	30
atg000001l_rc_rotated	907	30
atg000001l_rc_rotated	908	30
atg000001l_rc_rotated	909	30
atg000001l_rc_rotated	910	30
atg000001l_rc_rotated	911	30
atg000001l_rc_rotated	912	30
atg000001l_rc_rotated	913	30
atg000001l_rc_rotated	914	30
atg000001l_rc_rotated	915	30
atg000001l_rc_rotated	916	30
atg000001l_rc_rotated	917	30
atg000001l_rc_rotated	918	30
atg000001l_rc_rotated	919	30
atg000001l_rc_rotated	920	30
atg000001l_rc_rotated	921	30
atg000001l_rc_rotated	922	30
atg000001l_rc_rotated	923	30
atg000001l_rc_rotated	924	30
atg000001l_rc_rotated	925	30
atg000001l_rc_rotated	926	30
atg000001l_rc_rotated	927	30
atg000001l_rc_rotated	928	30
atg000001l_rc_rotated	929	30
atg000001l_rc_rotated	930	30
atg000001l_rc_rotated	931	30
atg000001l_rc_rotated	932	30
atg000001l_rc_rotated	933	30
atg000001l_rc_rotated	934	30
atg000001l_rc_rotated	935	30
atg000001l_rc_rotated	936	30
atg000001l_rc_rotated	937	30
atg000001l_rc_rotated	938	30
atg000001l_rc_rotated	939	30
atg000001l_rc_rotated	940	30
atg000001l_rc_rotated	941	30
atg000001l_rc_rotated	942	30
atg000001l_rc_rotated	943	30
atg000001l_rc_rotated	944	30
atg000001l_rc_rotated	945	30
atg000001l_rc_rotated	946	30
atg000001l_rc_rotated	947	30
atg000001l_rc_rotated	948	30
atg000001l_rc_rotated	949	30
atg000001l_rc_rotated	950	30
atg000001l_rc_rotated	951	30
atg000001l_rc_rotated	952	30
atg000001l_rc_rotated	953	30
atg000001l_rc_rotated	954	30
atg000001l_rc_rotated	955	30
atg000001l_rc_rotated	956	30
atg000001l_rc_rotated	957	30
atg000001l_rc_rotated	958	30
atg000001l_rc_rotated	959	30
atg000001l_rc_rotated	960	30
atg000001l_rc_rotated	961	30
atg000001l_rc_rotated	962	30
atg000001l_rc_rotated	963	30
atg000001l_rc_rotated	964	30
atg000001l_rc_rotated	965	30
atg000001l_rc_rotated	966	30
atg000001l_rc_rotated	967	30
atg000001l_rc_rotated	968	30
atg000001l_rc_rotated	969	30
atg000001l_rc_rotated	970	30
atg000001l_rc_rotated	971	30
atg000001l_rc_rotated	972	30
atg000001l_rc_rotated	973	30
atg000001l_rc_rotated	974	30
atg000001l_rc_rotated	975	30
atg000001l_rc_rotated	976	30
atg000001l_rc_rotated	977	30
atg000001l_rc_rotated	978	30
atg000001l_rc_rotated	979	30
atg000001l_rc_rotated	980	30
atg000001l_rc_rotated	981	29
atg000001l_rc_rotated	982	29
atg000001l_rc_rotated	983	29
atg000001l_rc_rotated	984	29
atg000001l_rc_rotated	985	29
atg000001l_rc_rotated	986	29
atg000001l_rc_rotated	987	29
atg000001l_rc_rotated	988	29
atg000001l_rc_rotated	989	29
atg000001l_rc_rotated	990	29
atg000001l_rc_rotated	991	29
atg000001l_rc_rotated	992	29
atg000001l_rc_rotated	993	29
atg000001l_rc_rotated	994	29
atg000001l_rc_rotated	995	29
atg000001l_rc_rotated	996	29
atg000001l_rc_rotated	997	29
atg000001l_rc_rotated	998	29
atg000001l_rc_rotated	999	29
atg000001l_rc_rotated	1000	29
atg000001l_rc_rotated	1001	29
atg000001l_rc_rotated	1002	29
atg000001l_rc_rotated	1003	29
atg000001l_rc_rotated	1004	29
atg000001l_rc_rotated	1005	29
atg000001l_rc_rotated	1006	29
atg000001l_rc_rotated	1007	29
atg000001l_rc_rotated	1008	29
atg000001l_rc_rotated	1009	29
atg000001l_rc_rotated	1010	29
atg000001l_rc_rotated	1011	29
atg000001l_rc_rotated	1012	29
atg000001l_rc_rotated	1013	29
atg000001l_rc_rotated	1014	29
atg000001l_rc_rotated	1015	29
atg000001l_rc_rotated	1016	29
atg000001l_rc_rotated	1017	29
atg000001l_rc_rotated	1018	29
atg000001l_rc_rotated	1019	29
atg000001l_rc_rotated	1020	29
atg000001l_rc_rotated	1021	29
atg000001l_rc_rotated	1022	29
atg000001l_rc_rotated	1023	29
atg000001l_rc_rotated	1024	29
atg000001l_rc_rotated	1025	29
atg000001l_rc_rotated	1026	29
atg000001l_rc_rotated	1027	29
atg000001l_rc_rotated	1028	29
atg000001l_rc_rotated	1029	29
atg000001l_rc_rotated	1030	29
atg000001l_rc_rotated	1031	29
atg000001l_rc_rotated	1032	29
atg000001l_rc_rotated	1033	29
atg000001l_rc_rotated	1034	29
atg000001l_rc_rotated	1035	29
atg000001l_rc_rotated	1036	29
atg000001l_rc_rotated	1037	29
atg000001l_rc_rotated	1038	29
atg000001l_rc_rotated	1039	29
atg000001l_rc_rotated	1040	29
atg000001l_rc_rotated	1041	29
atg000001l_rc_rotated	1042	29
atg000001l_rc_rotated	1043	29
atg000001l_rc_rotated	1044	29
atg000001l_rc_rotated	1045	29
atg000001l_rc_rotated	1046	29
atg000001l_rc_rotated	1047	29
atg000001l_rc_rotated	1048	29
atg000001l_rc_rotated	1049	29
atg000001l_rc_rotated	1050	29
atg000001l_rc_rotated	1051	29
atg000001l_rc_rotated	1052	29
atg000001l_rc_rotated	1053	29
atg000001l_rc_rotated	1054	29
atg000001l_rc_rotated	1055	29
atg000001l_rc_rotated	1056	29
atg000001l_rc_rotated	1057	29
atg000001l_rc_rotated	1058	29
atg000001l_rc_rotated	1059	29
atg000001l_rc_rotated	1060	29
atg000001l_rc_rotated	1061	29
atg000001l_rc_rotated	1062	29
atg000001l_rc_rotated	1063	29
atg000001l_rc_rotated	1064	29
atg000001l_rc_rotated	1065	29
atg000001l_rc_rotated	1066	29
atg000001l_rc_rotated	1067	29
atg000001l_rc_rotated	1068	29
atg000001l_rc_rotated	1069	29
atg000001l_rc_rotated	1070	29
atg000001l_rc_rotated	1071	29
atg000001l_rc_rotated	1072	29
atg000001l_rc_rotated	1073	29
atg000001l_rc_rotated	1074	29
atg000001l_rc_rotated	1075	29
atg000001l_rc_rotated	1076	29
atg000001l_rc_rotated	1077	29
atg000001l_rc_rotated	1078	29
atg000001l_rc_rotated	1079	29
atg000001l_rc_rotated	1080	29
atg000001l_rc_rotated	1081	29
atg000001l_rc_rotated	1082	29
atg000001l_rc_rotated	1083	29
atg000001l_rc_rotated	1084	29
atg000001l_rc_rotated	1085	29
atg000001l_rc_rotated	1086	29
atg000001l_rc_rotated	1087	29
atg000001l_rc_rotated	1088	29
atg000001l_rc_rotated	1089	29
atg000001l_rc_rotated	1090	29
atg000001l_rc_rotated	1091	29
atg000001l_rc_rotated	1092	29
atg000001l_rc_rotated	1093	29
atg000001l_rc_rotated	1094	29
atg000001l_rc_rotated	1095	29
atg000001l_rc_rotated	1096	29
atg000001l_rc_rotated	1097	29
atg000001l_rc_rotated	1098	29
atg000001l_rc_rotated	1099	29
atg000001l_rc_rotated	1100	29
atg000001l_rc_rotated	1101	29
atg000001l_rc_rotated	1102	29
atg000001l_rc_rotated	1103	29
atg000001l_rc_rotated	1104	29
atg000001l_rc_rotated	1105	29
atg000001l_rc_rotated	1106	29
atg000001l_rc_rotated	1107	29
atg000001l_rc_rotated	1108	29
atg000001l_rc_rotated	1109	29
atg000001l_rc_rotated	1110	28
atg000001l_rc_rotated	1111	28
atg000001l_rc_rotated	1112	28
atg000001l_rc_rotated	1113	28
atg000001l_rc_rotated	1114	28
atg000001l_rc_rotated	1115	28
atg000001l_rc_rotated	1116	28
atg000001l_rc_rotated	1117	28
atg000001l_rc_rotated	1118	28
atg000001l_rc_rotated	1119	28
atg000001l_rc_rotated	1120	28
atg000001l_rc_rotated	1121	28
atg000001l_rc_rotated	1122	28
atg000001l_rc_rotated	1123	28
atg000001l_rc_rotated	1124	28
atg000001l_rc_rotated	1125	28
atg000001l_rc_rotated	1126	28
atg000001l_rc_rotated	1127	28
atg000001l_rc_rotated	1128	28
atg000001l_rc_rotated	1129	28
atg000001l_rc_rotated	1130	28
atg000001l_rc_rotated	1131	28
atg000001l_rc_rotated	1132	28
atg000001l_rc_rotated	1133	28
atg000001l_rc_rotated	1134	28
atg000001l_rc_rotated	1135	28
atg000001l_rc_rotated	1136	28
atg000001l_rc_rotated	1137	28
atg000001l_rc_rotated	1138	28
atg000001l_rc_rotated	1139	28
atg000001l_rc_rotated	1140	28
atg000001l_rc_rotated	1141	28
atg000001l_rc_rotated	1142	28
atg000001l_rc_rotated	1143	28
atg000001l_rc_rotated	1144	28
atg000001l_rc_rotated	1145	28
atg000001l_rc_rotated	1146	28
atg000001l_rc_rotated	1147	28
atg000001l_rc_rotated	1148	28
atg000001l_rc_rotated	1149	28
atg000001l_rc_rotated	1150	28
atg000001l_rc_rotated	1151	28
atg000001l_rc_rotated	1152	28
atg000001l_rc_rotated	1153	28
atg000001l_rc_rotated	1154	28
atg000001l_rc_rotated	1155	28
atg000001l_rc_rotated	1156	28
atg000001l_rc_rotated	1157	28
atg000001l_rc_rotated	1158	28
atg000001l_rc_rotated	1159	28
atg000001l_rc_rotated	1160	28
atg000001l_rc_rotated	1161	28
atg000001l_rc_rotated	1162	28
atg000001l_rc_rotated	1163	28
atg000001l_rc_rotated	1164	28
atg000001l_rc_rotated	1165	28
atg000001l_rc_rotated	1166	28
atg000001l_rc_rotated	1167	28
atg000001l_rc_rotated	1168	28
atg000001l_rc_rotated	1169	28
atg000001l_rc_rotated	1170	28
atg000001l_rc_rotated	1171	29
atg000001l_rc_rotated	1172	29
atg000001l_rc_rotated	1173	29
atg000001l_rc_rotated	1174	29
atg000001l_rc_rotated	1175	29
atg000001l_rc_rotated	1176	29
atg000001l_rc_rotated	1177	29
atg000001l_rc_rotated	1178	29
atg000001l_rc_rotated	1179	29
atg000001l_rc_rotated	1180	29
atg000001l_rc_rotated	1181	29
atg000001l_rc_rotated	1182	29
atg000001l_rc_rotated	1183	29
atg000001l_rc_rotated	1184	29
atg000001l_rc_rotated	1185	29
atg000001l_rc_rotated	1186	29
atg000001l_rc_rotated	1187	29
atg000001l_rc_rotated	1188	29
atg000001l_rc_rotated	1189	29
atg000001l_rc_rotated	1190	29
atg000001l_rc_rotated	1191	29
atg000001l_rc_rotated	1192	29
atg000001l_rc_rotated	1193	29
atg000001l_rc_rotated	1194	29
atg000001l_rc_rotated	1195	29
atg000001l_rc_rotated	1196	29
atg000001l_rc_rotated	1197	29
atg000001l_rc_rotated	1198	29
atg000001l_rc_rotated	1199	29
atg000001l_rc_rotated	1200	29
atg000001l_rc_rotated	1201	29
atg000001l_rc_rotated	1202	29
atg000001l_rc_rotated	1203	29
atg000001l_rc_rotated	1204	29
atg000001l_rc_rotated	1205	29
atg000001l_rc_rotated	1206	29
atg000001l_rc_rotated	1207	29
atg000001l_rc_rotated	1208	29
atg000001l_rc_rotated	1209	29
atg000001l_rc_rotated	1210	29
atg000001l_rc_rotated	1211	29
atg000001l_rc_rotated	1212	29
atg000001l_rc_rotated	1213	29
atg000001l_rc_rotated	1214	29
atg000001l_rc_rotated	1215	29
atg000001l_rc_rotated	1216	29
atg000001l_rc_rotated	1217	29
atg000001l_rc_rotated	1218	29
atg000001l_rc_rotated	1219	29
atg000001l_rc_rotated	1220	29
atg000001l_rc_rotated	1221	29
atg000001l_rc_rotated	1222	29
atg000001l_rc_rotated	1223	29
atg000001l_rc_rotated	1224	29
atg000001l_rc_rotated	1225	29
atg000001l_rc_rotated	1226	29
atg000001l_rc_rotated	1227	29
atg000001l_rc_rotated	1228	29
atg000001l_rc_rotated	1229	29
atg000001l_rc_rotated	1230	29
atg000001l_rc_rotated	1231	29
atg000001l_rc_rotated	1232	29
atg000001l_rc_rotated	1233	29
atg000001l_rc_rotated	1234	29
atg000001l_rc_rotated	1235	29
atg000001l_rc_rotated	1236	29
atg000001l_rc_rotated	1237	29
atg000001l_rc_rotated	1238	29
atg000001l_rc_rotated	1239	29
atg000001l_rc_rotated	1240	29
atg000001l_rc_rotated	1241	29
atg000001l_rc_rotated	1242	29
atg000001l_rc_rotated	1243	29
atg000001l_rc_rotated	1244	29
atg000001l_rc_rotated	1245	29
atg000001l_rc_rotated	1246	29
atg000001l_rc_rotated	1247	29
atg000001l_rc_rotated	1248	29
atg000001l_rc_rotated	1249	29
atg000001l_rc_rotated	1250	29
atg000001l_rc_rotated	1251	29
atg000001l_rc_rotated	1252	29
atg000001l_rc_rotated	1253	29
atg000001l_rc_rotated	1254	29
atg000001l_rc_rotated	1255	29
atg000001l_rc_rotated	1256	29
atg000001l_rc_rotated	1257	29
atg000001l_rc_rotated	1258	29
atg000001l_rc_rotated	1259	29
atg000001l_rc_rotated	1260	29
atg000001l_rc_rotated	1261	29
atg000001l_rc_rotated	1262	29
atg000001l_rc_rotated	1263	29
atg000001l_rc_rotated	1264	29
atg000001l_rc_rotated	1265	29
atg000001l_rc_rotated	1266	29
atg000001l_rc_rotated	1267	29
atg000001l_rc_rotated	1268	29
atg000001l_rc_rotated	1269	29
atg000001l_rc_rotated	1270	29
atg000001l_rc_rotated	1271	29
atg000001l_rc_rotated	1272	29
atg000001l_rc_rotated	1273	29
atg000001l_rc_rotated	1274	29
atg000001l_rc_rotated	1275	29
atg000001l_rc_rotated	1276	29
atg000001l_rc_rotated	1277	29
atg000001l_rc_rotated	1278	29
atg000001l_rc_rotated	1279	29
atg000001l_rc_rotated	1280	29
atg000001l_rc_rotated	1281	29
atg000001l_rc_rotated	1282	29
atg000001l_rc_rotated	1283	29
atg000001l_rc_rotated	1284	29
atg000001l_rc_rotated	1285	29
atg000001l_rc_rotated	1286	29
atg000001l_rc_rotated	1287	29
atg000001l_rc_rotated	1288	29
atg000001l_rc_rotated	1289	29
atg000001l_rc_rotated	1290	29
atg000001l_rc_rotated	1291	29
atg000001l_rc_rotated	1292	29
atg000001l_rc_rotated	1293	29
atg000001l_rc_rotated	1294	29
atg000001l_rc_rotated	1295	29
atg000001l_rc_rotated	1296	29
atg000001l_rc_rotated	1297	29
atg000001l_rc_rotated	1298	29
atg000001l_rc_rotated	1299	29
atg000001l_rc_rotated	1300	29
atg000001l_rc_rotated	1301	29
atg000001l_rc_rotated	1302	29
atg000001l_rc_rotated	1303	29
atg000001l_rc_rotated	1304	29
atg000001l_rc_rotated	1305	29
atg000001l_rc_rotated	1306	29
atg000001l_rc_rotated	1307	29
atg000001l_rc_rotated	1308	29
atg000001l_rc_rotated	1309	29
atg000001l_rc_rotated	1310	29
atg000001l_rc_rotated	1311	29
atg000001l_rc_rotated	1312	29
atg000001l_rc_rotated	1313	29
atg000001l_rc_rotated	1314	29
atg000001l_rc_rotated	1315	29
atg000001l_rc_rotated	1316	29
atg000001l_rc_rotated	1317	29
atg000001l_rc_rotated	1318	29
atg000001l_rc_rotated	1319	29
atg000001l_rc_rotated	1320	29
atg000001l_rc_rotated	1321	29
atg000001l_rc_rotated	1322	29
atg000001l_rc_rotated	1323	29
atg000001l_rc_rotated	1324	29
atg000001l_rc_rotated	1325	29
atg000001l_rc_rotated	1326	29
atg000001l_rc_rotated	1327	29
atg000001l_rc_rotated	1328	29
atg000001l_rc_rotated	1329	29
atg000001l_rc_rotated	1330	29
atg000001l_rc_rotated	1331	29
atg000001l_rc_rotated	1332	29
atg000001l_rc_rotated	1333	29
atg000001l_rc_rotated	1334	29
atg000001l_rc_rotated	1335	29
atg000001l_rc_rotated	1336	29
atg000001l_rc_rotated	1337	29
atg000001l_rc_rotated	1338	29
atg000001l_rc_rotated	1339	29
atg000001l_rc_rotated	1340	29
atg000001l_rc_rotated	1341	29
atg000001l_rc_rotated	1342	29
atg000001l_rc_rotated	1343	29
atg000001l_rc_rotated	1344	29
atg000001l_rc_rotated	1345	29
atg000001l_rc_rotated	1346	29
atg000001l_rc_rotated	1347	29
atg000001l_rc_rotated	1348	29
atg000001l_rc_rotated	1349	29
atg000001l_rc_rotated	1350	29
atg000001l_rc_rotated	1351	29
atg000001l_rc_rotated	1352	29
atg000001l_rc_rotated	1353	29
atg000001l_rc_rotated	1354	29
atg000001l_rc_rotated	1355	29
atg000001l_rc_rotated	1356	29
atg000001l_rc_rotated	1357	29
atg000001l_rc_rotated	1358	29
atg000001l_rc_rotated	1359	29
atg000001l_rc_rotated	1360	29
atg000001l_rc_rotated	1361	29
atg000001l_rc_rotated	1362	29
atg000001l_rc_rotated	1363	29
atg000001l_rc_rotated	1364	29
atg000001l_rc_rotated	1365	29
atg000001l_rc_rotated	1366	29
atg000001l_rc_rotated	1367	29
atg000001l_rc_rotated	1368	29
atg000001l_rc_rotated	1369	29
atg000001l_rc_rotated	1370	29
atg000001l_rc_rotated	1371	29
atg000001l_rc_rotated	1372	29
atg000001l_rc_rotated	1373	29
atg000001l_rc_rotated	1374	29
atg000001l_rc_rotated	1375	29
atg000001l_rc_rotated	1376	29
atg000001l_rc_rotated	1377	29
atg000001l_rc_rotated	1378	29
atg000001l_rc_rotated	1379	29
atg000001l_rc_rotated	1380	29
atg000001l_rc_rotated	1381	29
atg000001l_rc_rotated	1382	29
atg000001l_rc_rotated	1383	29
atg000001l_rc_rotated	1384	29
atg000001l_rc_rotated	1385	29
atg000001l_rc_rotated	1386	29
atg000001l_rc_rotated	1387	29
atg000001l_rc_rotated	1388	29
atg000001l_rc_rotated	1389	29
atg000001l_rc_rotated	1390	29
atg000001l_rc_rotated	1391	29
atg000001l_rc_rotated	1392	29
atg000001l_rc_rotated	1393	29
atg000001l_rc_rotated	1394	29
atg000001l_rc_rotated	1395	29
atg000001l_rc_rotated	1396	29
atg000001l_rc_rotated	1397	29
atg000001l_rc_rotated	1398	29
atg000001l_rc_rotated	1399	29
atg000001l_rc_rotated	1400	29
atg000001l_rc_rotated	1401	29
atg000001l_rc_rotated	1402	29
atg000001l_rc_rotated	1403	29
atg000001l_rc_rotated	1404	29
atg000001l_rc_rotated	1405	29
atg000001l_rc_rotated	1406	29
atg000001l_rc_rotated	1407	29
atg000001l_rc_rotated	1408	29
atg000001l_rc_rotated	1409	29
atg000001l_rc_rotated	1410	29
atg000001l_rc_rotated	1411	29
atg000001l_rc_rotated	1412	29
atg000001l_rc_rotated	1413	29
atg000001l_rc_rotated	1414	29
atg000001l_rc_rotated	1415	29
atg000001l_rc_rotated	1416	29
atg000001l_rc_rotated	1417	29
atg000001l_rc_rotated	1418	29
atg000001l_rc_rotated	1419	29
atg000001l_rc_rotated	1420	29
atg000001l_rc_rotated	1421	29
atg000001l_rc_rotated	1422	29
atg000001l_rc_rotated	1423	29
atg000001l_rc_rotated	1424	29
atg000001l_rc_rotated	1425	29
atg000001l_rc_rotated	1426	29
atg000001l_rc_rotated	1427	29
atg000001l_rc_rotated	1428	29
atg000001l_rc_rotated	1429	29
atg000001l_rc_rotated	1430	29
atg000001l_rc_rotated	1431	29
atg000001l_rc_rotated	1432	29
atg000001l_rc_rotated	1433	29
atg000001l_rc_rotated	1434	29
atg000001l_rc_rotated	1435	29
atg000001l_rc_rotated	1436	29
atg000001l_rc_rotated	1437	29
atg000001l_rc_rotated	1438	29
atg000001l_rc_rotated	1439	29
atg000001l_rc_rotated	1440	29
atg000001l_rc_rotated	1441	29
atg000001l_rc_rotated	1442	29
atg000001l_rc_rotated	1443	29
atg000001l_rc_rotated	1444	29
atg000001l_rc_rotated	1445	29
atg000001l_rc_rotated	1446	29
atg000001l_rc_rotated	1447	29
atg000001l_rc_rotated	1448	29
atg000001l_rc_rotated	1449	29
atg000001l_rc_rotated	1450	29
atg000001l_rc_rotated	1451	29
atg000001l_rc_rotated	1452	29
atg000001l_rc_rotated	1453	29
atg000001l_rc_rotated	1454	29
atg000001l_rc_rotated	1455	29
atg000001l_rc_rotated	1456	29
atg000001l_rc_rotated	1457	29
atg000001l_rc_rotated	1458	29
atg000001l_rc_rotated	1459	29
atg000001l_rc_rotated	1460	29
atg000001l_rc_rotated	1461	29
atg000001l_rc_rotated	1462	29
atg000001l_rc_rotated	1463	29
atg000001l_rc_rotated	1464	29
atg000001l_rc_rotated	1465	29
atg000001l_rc_rotated	1466	29
atg000001l_rc_rotated	1467	29
atg000001l_rc_rotated	1468	29
atg000001l_rc_rotated	1469	29
atg000001l_rc_rotated	1470	29
atg000001l_rc_rotated	1471	29
atg000001l_rc_rotated	1472	29
atg000001l_rc_rotated	1473	29
atg000001l_rc_rotated	1474	29
atg000001l_rc_rotated	1475	29
atg000001l_rc_rotated	1476	29
atg000001l_rc_rotated	1477	29
atg000001l_rc_rotated	1478	29
atg000001l_rc_rotated	1479	29
atg000001l_rc_rotated	1480	29
atg000001l_rc_rotated	1481	29
atg000001l_rc_rotated	1482	29
atg000001l_rc_rotated	1483	29
atg000001l_rc_rotated	1484	29
atg000001l_rc_rotated	1485	29
atg000001l_rc_rotated	1486	29
atg000001l_rc_rotated	1487	29
atg000001l_rc_rotated	1488	29
atg000001l_rc_rotated	1489	29
atg000001l_rc_rotated	1490	29
atg000001l_rc_rotated	1491	29
atg000001l_rc_rotated	1492	29
atg000001l_rc_rotated	1493	29
atg000001l_rc_rotated	1494	29
atg000001l_rc_rotated	1495	29
atg000001l_rc_rotated	1496	29
atg000001l_rc_rotated	1497	29
atg000001l_rc_rotated	1498	29
atg000001l_rc_rotated	1499	29
atg000001l_rc_rotated	1500	29
atg000001l_rc_rotated	1501	29
atg000001l_rc_rotated	1502	29
atg000001l_rc_rotated	1503	29
atg000001l_rc_rotated	1504	29
atg000001l_rc_rotated	1505	29
atg000001l_rc_rotated	1506	30
atg000001l_rc_rotated	1507	30
atg000001l_rc_rotated	1508	30
atg000001l_rc_rotated	1509	30
atg000001l_rc_rotated	1510	30
atg000001l_rc_rotated	1511	30
atg000001l_rc_rotated	1512	30
atg000001l_rc_rotated	1513	30
atg000001l_rc_rotated	1514	30
atg000001l_rc_rotated	1515	30
atg000001l_rc_rotated	1516	30
atg000001l_rc_rotated	1517	30
atg000001l_rc_rotated	1518	30
atg000001l_rc_rotated	1519	30
atg000001l_rc_rotated	1520	30
atg000001l_rc_rotated	1521	30
atg000001l_rc_rotated	1522	30
atg000001l_rc_rotated	1523	30
atg000001l_rc_rotated	1524	30
atg000001l_rc_rotated	1525	30
atg000001l_rc_rotated	1526	30
atg000001l_rc_rotated	1527	30
atg000001l_rc_rotated	1528	30
atg000001l_rc_rotated	1529	30
atg000001l_rc_rotated	1530	30
atg000001l_rc_rotated	1531	30
atg000001l_rc_rotated	1532	30
atg000001l_rc_rotated	1533	30
atg000001l_rc_rotated	1534	30
atg000001l_rc_rotated	1535	30
atg000001l_rc_rotated	1536	30
atg000001l_rc_rotated	1537	30
